Station	VariableType	Variable common name	Variable scientific name	Value	Unit	SampleMatrix
1384	PCB	"2,2',3,3',4,4',5,5',6-nonachlorobiphenyl (PCB 206)"	",2',3,3',4,4',5,5',6-Nonachlorobiphenyl"	2.40	ng/g dwt	Surface sediment
1384	PCB	"2,3,3',4,4',5-hexachlorobiphenyl (PCB 156)"	"1,2,3,4-tetrachloro-5-(3,4-dichlorophenyl)benzene"	2.57	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',5,6,6'-heptachlorobiphenyl (PCB 179)"	"1,2,4,5-tetrachloro-3-(2,3,6-trichlorophenyl)benzene"	2.68	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4',5,5'-hexachlorobiphenyl (PCB 146)"	"1,2,4-trichloro-5-(2,3,5-trichlorophenyl)benzene"	3.07	ng/g dwt	Surface sediment
1384	PCB	"1-chloro-4-(2-chlorophenyl)benzene/1,2-dichloro-3-phenylbenzene (PCB 8/5)"	"2,4'-dichlorobiphenyl/2,3-Dichlorobiphenyl"	3.33	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,5',6'-heptachlorobiphenyl (PCB 177)"	"1,2,4,5-tetrachloro-3-(2,3,4-trichlorophenyl)benzene"	3.35	ng/g dwt	Surface sediment
1384	PCB	"1,2,5-trichloro-3-(2,5-dichlorophenyl)benzene (PCB 92)"	"2,2',3,5,5'-pentachlorobiphenyl"	3.36	ng/g dwt	Surface sediment
1384	PCB	"3,3'4,4'-tetrachlorobiphenyl (PCB 77)"	"3,3',4,4'-tetrachlorobiphenyl"	3.38	ng/g dwt	Surface sediment
1384	PCB	"2,3,4'-trichlorobiphenyl (PCB 22)"	"1,2-dichloro-3-(4-chlorophenyl)benzene"	3.57	ng/g dwt	Surface sediment
1384	PCB	PCB 85/120	"2,2',3,4,4'-pentachlorobiphenyl/2,3',4,5,5'-pentachlorobiphenyl"	3.59	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',6,6'-hexachlorobiphenyl (PCB 136)"	"1,2,4-trichloro-3-(2,3,6-trichlorophenyl)benzene"	3.72	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',5,6'/2,2',3,4,5',6-hexachlorobiphenyl (PCB 135/144)"	"1,2,5-trichloro-3-(2,3,6-trichlorophenyl)benzene/1,2,3,5-tetrachloro-4-(2,5-dichlorophenyl)benzene"	3.75	ng/g dwt	Surface sediment
1384	PCB	PCB 158/160	"2,3,3',4,4',6-Hexachlorobiphenyl/2,3,3',4,5,6-hexachlorobiphenyl"	3.79	ng/g dwt	Surface sediment
1384	PCB	"1,2,4-trichloro-3-(2,3-dichlorophenyl)benzene (PCB 84)"	"2,2',3,3',6-pentachlorobiphenyl"	3.83	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4,4',5',6-heptachlorobiphenyl (PCB 183)"	"1,2,3,5-tetrachloro-4-(2,4,5-trichlorophenyl)benzene"	4.09	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,4',5,5'-octachlorobiphenyl (PCB 194)"	"1,2,3,4-tetrachloro-5-(2,3,4,5-tetrachlorophenyl)benzene"	4.14	ng/g dwt	Surface sediment
1384	PCB	"2,2'3,3',4,4'-hexachlorobiphenyl (PCB 128)"	"1,2,3-trichloro-4-(2,3,4-trichlorophenyl)benzene"	4.21	ng/g dwt	Surface sediment
1384	PCB	"3,3',4,4'5-pentachlorobiphenyl (PCB 126)"	"1,2,3-trichloro-5-(3,4-dichlorophenyl)benzene"	4.36	ng/g dwt	Surface sediment
1384	Pesticides	trans-nonachlor	"1,2,3,4,5,6,7,8,8-nonachloro-3a,4,7,7a- tetrahydro-4,7-methanoindan"	4.44	ng/g dwt	Surface sediment
1384	PCB	PCB 42/59	"2,2',3,4'-tetrachlorobiphenyl/2,3,3',6-tetrachlorobiphenyl"	4.66	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,5,5',6-octachlorobiphenyl (PCB 198)"	"1,2,3,4,5-pentachloro-6-(2,3,5-trichlorophenyl)benzene"	4.82	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4,5,5'-hexachlorobiphenyl (PCB 141)"	"1,2,3,4-tetrachloro-5-(2,5-dichlorophenyl)benzene"	4.99	ng/g dwt	Surface sediment
1384	PCB	PCB 132/168	"2,2',3,3',4,6'-Hexachlorobiphenyl/2,3',4,4',5',6-hexachlorobiphenyl"	5.25	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,5,5',6-hexachlorobiphenyl (PCB 151)"	"1,2,4,5-tetrachloro-3-(2,5-dichlorophenyl)benzene"	5.26	ng/g dwt	Surface sediment
1384	PCB	"2,3',4',5/2,3',4',5'-tetrachlorobiphenyl (PCB 70/76)"	"1,2-dichloro-4-(2,5-dichlorophenyl)benzene/1,2,3-trichloro-5-(2-chlorophenyl)benzene"	5.29	ng/g dwt	Surface sediment
1384	PCB	"2,2',4-trichlorobiphenyl (PCB 17)"	"2,4-dichloro-1-(2-chlorophenyl)benzene"	5.52	ng/g dwt	Surface sediment
1384	PCB	"2,2',3/2,4',6-trichlorobiphenyl (PCB 16/32)"	"1,2-dichloro-3-(2-chlorophenyl)benzene/1,3-dichloro-2-(4-chlorophenyl)benzene"	5.59	ng/g dwt	Surface sediment
1384	PCB	PCB 47/48/75	"2,2',4,4'-tetrachlorobiphenyl/2,2',4,5-tetrachlorobiphenyl/2,4,4',6-Tetrachlorobiphenyl"	5.64	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,4',5,6'/2,2',3,4,4',5,5',6-octachlorobiphenyl (PCB 196/203)"	"1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene/1,2,3,4,5-pentachloro-6-(2,4,5-trichlorophenyl)benzene"	5.72	ng/g dwt	Surface sediment
1384	Pesticides	alpha-chlordane	"(1a ,2a ,3aa ,4b ,7b ,7aa )-1,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-
4,7-methano-1H-indene"	6.32	ng/g dwt	Surface sediment
1384	PCB	PCB 174/181	"2,2',3,3',4,5,6'-heptachlorobiphenyl/2,2',3,4,4',5,6-heptachlorobiphenyl"	6.40	ng/g dwt	Surface sediment
1384	PCB	"1,2,3,4-tetrachloro-5-(2-chlorophenyl)benzene/1,2,4-trichloro-5-(2,3-dichlorophenyl)benzene (PCB 86/97)"	"2,2',3,4,5-pentachlorobiphenyl/2,2',3,4',5'-Pentachlorobiphenyl"	6.41	ng/g dwt	Surface sediment
1384	PCB	PCB 49/43	"2,2',4,5'-tetrachlorobiphenyl/2,2',3,5-tetrachlorobiphenyl"	7.07	ng/g dwt	Surface sediment
1384	PCB	PCB 105/127	"2,3,3',4,4'-pentachlorobiphenyl/3,3',4,5,5'-pentachlorobiphenyl"	7.23	ng/g dwt	Surface sediment
1384	PCB	"2,3,3',4'/2,3,4,4'-tetrachlorobiphenyl (PCB 56/60)"	"1,2-dichloro-4-(2,3-dichlorophenyl)benzene/1,2,3-trichloro-4-(4-chlorophenyl)benzene"	7.34	ng/g dwt	Surface sediment
1384	PCB	"2,2',4,4',5-pentachlorobiphenyl (PCB 99)"	"1,2,4-trichloro-5-(2,4-dichlorophenyl)benzene"	7.65	ng/g dwt	Surface sediment
1384	Pesticides	gamma-chlordane	"1,4,4,7,8,9,10,10-octachlorotricyclo[5.2.1.0^{2,6}]dec-8-ene"	7.68	ng/g dwt	Surface sediment
1384	Pesticides	"o,p'-DDE (2,4'-DDE)"	"1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethenyl]benzene"	7.87	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4,4',5',6/2,2',3,4',5,5',6-heptachlorobiphenyl (PCB 182/187)"	"1,2,3,4-tetrachloro-5-(2,4,6-trichlorophenyl)benzene/1,2,4,5-tetrachloro-3-(2,4,5-trichlorophenyl)benzene"	8.32	ng/g dwt	Surface sediment
1384	Insecticides	Dieldrin	"(1R,2S,3S,6R,7R,8S,9S,11R)-3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.1^{3,6}.0^{2,7}.0^{9,11}]tridec-4-ene"	8.85	ng/g dwt	Surface sediment
1384	PCB	PCB 87/115/116	"2,2',3,4,5'-pentachlorobiphenyl/2,3,4,4',6-pentachlorobiphenyl/2,3,4,5,6-Pentachlorobiphenyl"	8.85	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-heptachlorobiph始yle (PCB 170/190)"	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-Heptachlorobiphenyl (PCB 170/190)"	9.43	ng/g dwt	Surface sediment
1384	PCB	"2,4',5-trichlorobiphenyl (PCB 31)"	"1,4-dichloro-2-(4-chlorophenyl)benzene"	9.94	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,5'-tetrachlorobiphenyl (PCB 44)"	"1,2-dichloro-3-(2,5-dichlorophenyl)benzene"	10.10	ng/g dwt	Surface sediment
1384	PCB	"2,4,4'-trichlorobiphenyl (PCB 28)"	"2,4-dichloro-1-(4-chlorophenyl)benzene"	11.40	ng/g dwt	Surface sediment
1384	PCB	PCB 95/93	"2,2',3,5',6-pentachlorobiphenyl/2,2',3,5,6-pentachlorobiphenyl"	12.50	ng/g dwt	Surface sediment
1384	PCB	PCB 66/80	"2,3',4,4'-tetrachlorobiphenyl/3,3',5,5'-tetrachlorobiphenyl"	13.80	ng/g dwt	Surface sediment
1384	PCB	PCB 41/71/64/68	"2,2',3,4-tetrachlorobiphenyl/2,3',4',6-tetrachlorobiphenyl/2,3,4',6-Tetrachlorobiphenyl/2,3',4,5'-Tetrachlorobiphenyl"	13.90	ng/g dwt	Surface sediment
1384	PCB	PCB 52/73	"2,2',5,5'-tetrachlorobiphenyl/2,3',5',6-tetrachlorobiphenyl"	15.00	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4,4',5,5'-heptachlorobiphenyl (PCB 180)"	"1,2,3,4-tetrachloro-5-(2,4,5-trichlorophenyl)benzene"	16.00	ng/g dwt	Surface sediment
1384	PCB	PCB 118/106	"2,3',4,4',5-Pentachlorobiphenyl/2,3,3',4,5-pentachlorobiphenyl"	16.30	ng/g dwt	Surface sediment
1384	Insecticides	Mirex	"1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane"	16.50	ng/g dwt	Surface sediment
1384	PCB	PCB 149/139	"2,2',3,4',5',6-hexachlorobiphenyl/2,2',3,4,4',6-hexachlorobiphenyl"	17.60	ng/g dwt	Surface sediment
1384	PCB	PCB 90/101/89	"2,2',3,4',5-pentachlorobiphenyl/2,2',4,5,5'-pentachlorobiphenyl/2,2',3,4,6'-Pentachlorobiphenyl"	20.70	ng/g dwt	Surface sediment
1384	Insecticides	"p,p'-DDE (4,4'-DDE)"	"1-chloro-4-[2,2-dichloro-1-(4-chlorophenyl)ethenyl]benzene"	21.10	ng/g dwt	Surface sediment
1384	PCB	CL3-PCB-35	"3,3',4-trichlorobiphenyl"	22.00	ng/g dwt	Surface sediment
1384	PCB	"2,3,3',4',6-pentachlorobiphenyl (PCB 110)"	"1,2,4-trichloro-3-(3,4-dichlorophenyl)benzene"	22.10	ng/g dwt	Surface sediment
1384	PCB	"2,2',4,4',5,5'-hexachlorobiphenyl (PCB 153)"	"1,2,4-trichloro-5-(2,4,5-trichlorophenyl)benzene"	23.80	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-hexachlorobiphenyl (PCB 138/163/164)"	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-Hexachlorobiphenyl (PCB 138/163/164)"	30.50	ng/g dwt	Surface sediment
1384	Pesticides	"p,p'-dichlorodiphenyl dichloroethane (p,p'-DDD) OR 1,2-diphenyl tetrachloroethane (4,4'-DDD)"	"1-chloro-4-[2,2-dichloro-1-(4-chlorophenyl)ethyl]benzene"	32.60	ng/g dwt	Surface sediment
1384	PCB	PCB 33/20/21	"1,2-dichloro-4-(2-chlorophenyl)benzene/2,3,3'-trichlorobiphenyl/2,3,4-Trichlorobiphenyl"	37.20	ng/g dwt	Surface sediment
1384	Insecticides	Aldrin	"(1R,2R,3R,6S,7S,8S)-1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.1^{3,6}.0^{2,7}]dodeca-4,9-diene"		ng/g dwt	Surface sediment
1384	PCB	2-chlorobiphenyl (PCB 1)	1-chloro-2-phenylbenzene		ng/g dwt	Surface sediment
1384	PCB	CL1-PCB 2	3-chlorobiphenyl		ng/g dwt	Surface sediment
1384	PCB	CL1-PCB-3	4-chlorobiphenyl		ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-155	"2,2',4,4',6,6'-hexachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-145	"2,2',3,4,6,6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-148	"2,2',3,4',5,6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-150	"2,2',3,4',6,6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-152	"2,2',3,5,6,6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1384	PCB	CL5-PCB-104	"2,2',4,6,6'-pentachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-161	"2,3,3',4,5',6-hexachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1384	PCB	CL6-PCB-165	"2,3,3',5,5',6-hexachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1384	PCB	PCB 88/121	"2,2',3,4,6-pentachlorobiphenyl/2,3',4,5',6-pentachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1384	PCB	CL5-PCB-94	"2,2',3,5,6'-pentachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1384	PCB	PCB 113	"2,3,3',5',6-pentachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1384	PCB	"2,2',4,6-tetrachlorobiphenyl (PCB 50)"	"1,3,5-trichloro-2-(2-chlorophenyl)benzene"	0.06	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-54	"2,2',6,6'-tetrachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1384	PCB	CL5-PCB-112	"2,3,3',5,6-pentachlorobiphenyl"	0.07	ng/g dwt	Surface sediment
1384	PCB	"3,3',4,4',5,5'-hexachlorobiphenyl (PCB 169)"	"1,2,3-trichloro-5-(3,4,5-trichlorophenyl)benzene"	0.07	ng/g dwt	Surface sediment
1384	PCB	PCB 69	"2,3',4,6-tetrachlorobiphenyl"	0.08	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-72	"2,3',5,5'-tetrachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1384	PCB	"1,2-dichloro-4-phenylbenzene/1-chloro-4-(3-chlorophenyl)benzene (PCB 12/13)"	"3,4-dichlorobiphenyl/3,4'-Dichlorobiphenyl"	0.12	ng/g dwt	Surface sediment
1384	PCB	"1,2,5-trichloro-3-(4-chlorophenyl)benzene (PCB 63)"	"2,3,4',5-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1384	PCB	CL7-PCB-184	"2,2',3,4,4',6,6'-heptachlorobiphenyl"	0.16	ng/g dwt	Surface sediment
1384	PCB	CL7-PCB-188	"2,2',3,4',5,6,6'-heptachlorobiphenyl"	0.16	ng/g dwt	Surface sediment
1384	PCB	"2,3,3',4,4',5,5'-heptachlorobiphenyl (PCB 189)"	"1,2,3,4-tetrachloro-5-(3,4,5-trichlorophenyl)benzene"	0.17	ng/g dwt	Surface sediment
1384	PCB	"1-chloro-2-(2-chlorophenyl)benzene/1,3-dichloro-2-phenylbenzene (PCB 4/10)"	"2,2'-dichlorobiphenyl/2,6-Dichlorobiphenyl"	0.20	ng/g dwt	Surface sediment
1384	PCB	CL7-PCB-186	"2,2',3,4,5,6,6'-heptachlorobiphenyl"	0.20	ng/g dwt	Surface sediment
1384	PCB	PCB 173	"2,2',3,3',4,5,6-heptachlorobiphenyl"	0.21	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,4',6,6'-octachlorobiphenyl (PCB 197)"	"1,2,3,5-tetrachloro-4-(2,3,4,6-tetrachlorophenyl)benzene"	0.21	ng/g dwt	Surface sediment
1384	PCB	"2,3,3',4,4',5,5',6-octachlorobiphenyl (PCB 205)"	"1,2,3,4,5-pentachloro-6-(3,4,5-trichlorophenyl)benzene"	0.26	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-57	"2,3,3',5-tetrachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-58	"2,3,3',5'-tetrachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-67	"2,3',4,5-tetrachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1384	Insecticides	alpha-endosulfan	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-, 3-oxide, (3a,5ab,6a,9a,9ab)-"	0.29	ng/g dwt	Surface sediment
1384	PCB	CL4-PCB-79	"3,3',4,5'-tetrachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1384	PCB	"3,4,4',5-tetrachlorobiphenyl (PCB 81)"	"3,4,4',5-tetrachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1384	PCB	PCB 125	"2,3',4',5',6-pentachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1384	Organochlorine	Endrin ketone	endrin ketone	0.31	ng/g dwt	Surface sediment
1384	PCB	"2,2',3,3',4,5,5',6'-octachlorobiphenyl (PCB 199)"	"1,2,3,4-tetrachloro-5-(2,3,5,6-tetrachlorophenyl)benzene"	0.34	ng/g dwt	Surface sediment
1384	Insecticides	Heptachlor epoxide	"1,6,8,9,10,11,11-heptachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-eneHEPTACHLOR EPOXIDE"	0.46	ng/g dwt	Surface sediment
1384	Pesticides	delta-benzene hexachloride OR delta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	0.46	ng/g dwt	Surface sediment
1384	Insecticides	Beta-endosulfan	"1,9,10,11,12,12-hexachloro-4,6-dioxa-5$l^{4}-thiatricyclo[7.2.1.0^{2,8}]dodec-10-en-5-one"	0.56	ng/g dwt	Surface sediment
1384	Insecticides	Endrin	"3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.1^{3,6}.0^{2,7}.0^{9,11}]tridec-4-ene"	0.58	ng/g dwt	Surface sediment
1384	PCB	PCB 34/23	"2,3',5'-trichlorobiphenyl/2,3,5-trichlorobiphenyl"	0.64	ng/g dwt	Surface sediment
1384	PCB	"2,4,5-trichlorobiphenyl (PCB 29)"	"1,2,4-trichloro-5-phenylbenzene"	0.64	ng/g dwt	Surface sediment
1384	Insecticides	Endosulfan sulphate	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5A,6,9,9A-hexahydro-, 3,3-dioxide"	0.77	ng/g dwt	Surface sediment
1384	Insecticides	"p,p'-methoxychlor (methoxychlor)"	"1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene"	0.79	ng/g dwt	Surface sediment
1384	Insecticides	Endrin aldehyde	"(2R,3R,4S,5S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.0^{2,4}.0^{3,7}.0^{5,9}]undecane-10-carbaldehyde"	0.94	ng/g dwt	Surface sediment
1384	PCB	"2,2',5-trichlorobiphenyl (PCB 18)"	"1,4-dichloro-2-(2-chlorophenyl)benzene"	1.02	ng/g dwt	Surface sediment
1384	PCB	"2,3,6/2,3',6-trichlorobiphenyl (PCB 24/27)"	"1,2,4-trichloro-3-phenylbenzene/1,3-dichloro-2-(3-chlorophenyl)benzene"	1.02	ng/g dwt	Surface sediment
1384	PCB	CL3-PCB-36	"3,3',5-trichlorobiphenyl"	1.02	ng/g dwt	Surface sediment
1384	PCB	CL3-PCB-39	"3,4',5-trichlorobiphenyl"	1.02	ng/g dwt	Surface sediment
1384	PCB	"1,2-dichloro-4-(4-chlorophenyl)benzene (PCB 37)"	"3,4,4'-trichlorobiphenyl"	1.03	ng/g dwt	Surface sediment
1384	PCB	CL3-PCB-38	"3,4,5-trichlorobiphenyl"	1.03	ng/g dwt	Surface sediment
1384	PCB	"2,2',6-trichlorobiphenyl (PCB 19)"	"1,3-dichloro-2-(2-chlorophenyl)benzene"	1.10	ng/g dwt	Surface sediment
1384	Insecticides	Heptachlor	"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.0^{2,6}]deca-3,8-diene"	1.92	ng/g dwt	Surface sediment
1384	Organochlorine	beta-benzene hexachloride OR beta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	11.20	ng/g dwt	Surface sediment
1384	Insecticides	"o,p'-DDT (2,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(2-chlorophenyl)ethyl]benzene"	17.00	ng/g dwt	Surface sediment
1384	Insecticides	"p,p'-DDT (4,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene"	18.90	ng/g dwt	Surface sediment
1384	Pesticides	Oxychlordane	"1,5,6,8,9,10,11,11-octachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-ene"	6.55	ng/g dwt	Surface sediment
1384	Organochlorine	"o,p'-DDD (mitotane) (2,4'-DDD)"	"1-chloro-4-[2,2-dichloro-1-(2-chlorophenyl)ethyl]benzene"	9.54	ng/g dwt	Surface sediment
1384	PCB	"2',3,4,4',5-pentachlorobiphenyl (PCB 123)"	"2,3',4,4',5'-pentachlorobiphenyl"	0.68	ng/g dwt	Surface sediment
1384	Metal	Aluminum total recoverable	Aluminum	26700.00	ｵg/g	Surface sediment
1384	Metal	Antimony total recoverable	Antimony	0.10	ｵg/g	Surface sediment
1384	Metal	Arsenic total recoverable	Arsenic	9.00	ｵg/g	Surface sediment
1384	Metal	Barium total recoverable	Barium	245.00	ｵg/g	Surface sediment
1384	Metal	Beryllium total recoverable	Beryllium	1.02	ｵg/g	Surface sediment
1384	Metal	Bismuth total recoverable	Bismuth	2.00	ｵg/g	Surface sediment
1384	Metal	Boron total recoverable	Boron	27.80	ｵg/g	Surface sediment
1384	Metal	Cadmium total recoverable	Cadmium	2.70	ｵg/g	Surface sediment
1384	Metal	Cesium total recoverable	Cesium	2.19	ｵg/g	Surface sediment
1384	Metal	Chromium total recoverable	Chromium	135.00	ｵg/g	Surface sediment
1384	Metal	Cobalt total recoverable	Cobalt	9.50	ｵg/g	Surface sediment
1384	Metal	Copper  total recoverable	Copper	157.00	ｵg/g	Surface sediment
1384	Metal	Gallium total recoverable	Gallium	8.16	ｵg/g	Surface sediment
1384	Metal	Germanium total recoverable	Germanium	0.56	ｵg/g	Surface sediment
1384	Metal	Iron total recoverable	Iron	31100.00	ｵg/g	Surface sediment
1384	Metal	Lead total recoverable	Lead	381.00	ｵg/g	Surface sediment
1384	Metal	Lithium total recoverable	Lithium	20.60	ｵg/g	Surface sediment
1384	Metal	Manganese total recoverable	Manganese	502.00	ｵg/g	Surface sediment
1384	Metal	Mercury total	Mercury	0.76	mg/kg	Surface sediment
1384	Metal	Molybdenum total recoverable	Molybdenum	1.10	ｵg/g	Surface sediment
1384	Metal	Nickel  total recoverable	Nickel	29.60	ｵg/g	Surface sediment
1384	Metal	Niobium total recoverable	Niobium	0.05	ｵg/g	Surface sediment
1384	Metal	Palladium total recoverable	Palladium	0.02	ｵg/g	Surface sediment
1384	Metal	Platinum total recoverable	Platinum	0.01	ｵg/g	Surface sediment
1384	Metal	Rhodium total recoverable	Rhodium	0.02	ｵg/g	Surface sediment
1384	Metal	Rubidium total recoverable	Rubidium	40.50	ｵg/g	Surface sediment
1384	Metal	Scandium total recoverable	Scandium	6.66	ｵg/g	Surface sediment
1384	Metal	Selenium total recoverable	Selenium	1.00	ｵg/g	Surface sediment
1384	Metal	Silver total recoverable	Silver	3.03	ｵg/g	Surface sediment
1384	Metal	Strontium total recoverable	Strontium	118.00	ｵg/g	Surface sediment
1384	Metalloids	Total recoverable tellurium	Tellurium	0.02	ｵg/g	Surface sediment
1384	Metal	Thallium total recoverable	Thallium	0.45	ｵg/g	Surface sediment
1384	Metal	Tin total recoverable	Tin	17.00	ｵg/g	Surface sediment
1384	Metal	Titanium total recoverable	Titanium	120.00	ｵg/g	Surface sediment
1384	Metal	Tungsten total recoverable	Tungsten	0.02	ｵg/g	Surface sediment
1384	Metal	Uranium total recoverable	Uranium	1.09	ｵg/g	Surface sediment
1384	Metal	Vanadium total recoverable	Vanadium	55.00	ｵg/g	Surface sediment
1384	Metal	Yttrium total recoverable	Yttrium	17.50	ｵg/g	Surface sediment
1384	Metal	Zinc total recoverable	Zinc	583.00	ｵg/g	Surface sediment
1384	Metal	Zirconium total recoverable	Zirconium	27.20	ｵg/g	Surface sediment
1384	Rare Earth	Cerium total recoverable	Cerium	46.50	ｵg/g	Surface sediment
1384	Rare Earth	Lanthanum total recoverable	Lanthanum	20.70	ｵg/g	Surface sediment
1384	Aromatic	"Dibenzo(a,h)anthracene"	"pentacyclo[12.8.0.0^{3,12}.0^{4,9}.0^{15,20}]docosa-1,3(12),4,6,8,10,13,15,17,19,21-undecaene"	519.00	ng/g	Surface sediment
1384	Aromatic	Acenaphthylene	acenaphthylene	579.00	ng/g	Surface sediment
1384	Aromatic	"2,3,5-trimethylnaphthalene"	"2,3,5-trimethylnaphthalene"	759.00	ng/g	Surface sediment
1384	Aromatic	Dibenzothiophene	"8-thiatricyclo[7.4.0.0^{2,7}]trideca-1(13),2,4,6,9,11-hexaene"	1060.00	ng/g	Surface sediment
1384	Aromatic	1-methylphenanthrene	1-methylphenanthrene	1170.00	ng/g	Surface sediment
1384	Aromatic	Perylene	perylene	1210.00	ng/g	Surface sediment
1384	Aromatic	"2,6-dimethylnaphthalene"	"2,6-dimethylnaphthalene"	1550.00	ng/g	Surface sediment
1384	Aromatic	Acenaphthene	"1,2-dihydroacenaphthylene"	2390.00	ng/g	Surface sediment
1384	Aromatic	Fluorene	9H-fluorene	2830.00	ng/g	Surface sediment
1384	Aromatic	Benzo(e)pyrene	"pentacyclo[10.6.2.0^{2,7}.0^{8,20}.0^{15,19}]icosa-1(18),2,4,6,8,10,12,14,16,19-decaene"	3230.00	ng/g	Surface sediment
1384	Aromatic	"Indeno(1,2,3-c,d)pyrene"	"hexacyclo[16.3.1.0^{2,7}.0^{8,21}.0^{11,20}.0^{14,19}]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene"	3360.00	ng/g	Surface sediment
1384	Aromatic	"Benzo(g,h,i)perylene"	"hexacyclo[12.8.0.0^{2,11}.0^{3,8}.0^{4,21}.0^{17,22}]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene"	3460.00	ng/g	Surface sediment
1384	Aromatic	Benzo(b)fluoranthene	"pentacyclo[10.7.1.0^{2,7}.0^{8,20}.0^{13,18}]icosa-1(19),2,4,6,8(20),9,11,13,15,17-decaene"	3660.00	ng/g	Surface sediment
1384	Aromatic	"Benzo(j,k)fluoranthenes"	"benzo(j,k)fluoranthenes"	3690.00	ng/g	Surface sediment
1384	Aromatic	p-naphthalene	anthracene	4350.00	ng/g	Surface sediment
1384	Aromatic	Benzo(a)pyrene	benzo[a]pyrene	4840.00	ng/g	Surface sediment
